Simulation time,plant,
173.840000,67250743.630229,
173.850000,67318027.582649,
173.860000,67385378.853756,
173.870000,67452797.510859,
173.880000,67520283.621332,
173.890000,67587837.252617,
173.900000,67655458.472219,
173.910000,67723147.347714,
173.920000,67790903.946740,
173.930000,67858728.337003,
173.940000,67926620.586277,
173.950000,67994580.762400,
173.960000,68062608.933278,
173.970000,68130705.166884,
173.980000,68198869.531256,
173.990000,68267102.094499,
174.000000,68335402.924788,
174.010000,68403772.090360,
174.020000,68472209.659522,
174.030000,68540715.700647,
174.040000,68609290.282175,
174.050000,68677933.472613,
174.060000,68746645.340535,
174.070000,68815425.954584,
174.080000,68884275.383467,
174.090000,68953193.695960,
174.100000,69022180.960907,
174.110000,69091237.247217,
174.120000,69160362.623869,
174.130000,69229557.159909,
174.140000,69298820.924448,
174.150000,69368153.986668,
174.160000,69437556.415817,
174.170000,69507028.281210,
174.180000,69576569.652232,
174.190000,69646180.598332,
174.200000,69715861.189031,
174.210000,69785611.493916,
174.220000,69855431.582641,
174.230000,69925321.524930,
174.240000,69995281.390573,
174.250000,70065311.249430,
174.260000,70135411.171428,
174.270000,70205581.226563,
174.280000,70275821.484898,
174.290000,70346132.016566,
174.300000,70416512.891767,
174.310000,70486964.180770,
174.320000,70557485.953913,
174.330000,70628078.281601,
174.340000,70698741.234309,
174.350000,70769474.882580,
174.360000,70840279.297026,
174.370000,70911154.548328,
174.380000,70982100.707235,
174.390000,71053117.844565,
174.400000,71124206.031206,
174.410000,71195365.338114,
174.420000,71266595.836313,
174.430000,71337897.596899,
174.440000,71409270.691035,
174.450000,71480715.189952,
174.460000,71552231.164953,
174.470000,71623818.687410,
174.480000,71695477.828761,
174.490000,71767208.660518,
174.500000,71839011.254259,
174.510000,71910885.681633,
174.520000,71982832.014358,
174.530000,72054850.324223,
174.540000,72126940.683084,
174.550000,72199103.162869,
174.560000,72271337.835575,
174.570000,72343644.773269,
174.580000,72416024.048087,
174.590000,72488475.732236,
174.600000,72560999.897993,
174.610000,72633596.618557,
174.620000,72706265.972838,
174.630000,72779008.034837,
174.640000,72851822.877317,
174.650000,72924710.573112,
174.660000,72997671.195130,
174.670000,73070704.816350,
174.680000,73143811.509824,
174.690000,73216991.348678,
174.700000,73290244.406109,
174.710000,73363570.755387,
174.720000,73436970.469856,
174.730000,73510443.622932,
174.740000,73583990.288103,
174.750000,73657610.538931,
174.760000,73731304.449052,
174.770000,73805072.092173,
174.780000,73878913.542076,
174.790000,73952828.872615,
174.800000,74026818.157719,
174.810000,74100881.471388,
174.820000,74175018.887698,
174.830000,74249230.480796,
174.840000,74323516.324904,
174.850000,74397876.494318,
174.860000,74472311.063406,
174.870000,74546820.106611,
174.880000,74621403.698451,
174.890000,74696061.913514,
174.900000,74770794.826467,
174.910000,74845602.512047,
174.920000,74920485.045066,
174.930000,74995442.500412,
174.940000,75070474.953044,
174.950000,75145582.477999,
174.960000,75220765.150385,
174.970000,75296023.045386,
174.980000,75371356.238260,
174.990000,75446764.804340,
175.000000,75522248.819033,
175.010000,75597808.357820,
175.020000,75673443.496259,
175.030000,75749154.309980,
175.040000,75824940.874689,
175.050000,75900803.266168,
175.060000,75976741.560272,
175.070000,76052755.832931,
175.080000,76128846.160153,
175.090000,76205012.618017,
175.100000,76281255.282680,
175.110000,76357574.230374,
175.120000,76433969.537405,
175.130000,76510441.280155,
175.140000,76586989.535081,
175.150000,76663614.378718,
175.160000,76740315.887672,
175.170000,76817094.138629,
175.180000,76893949.208349,
175.190000,76970881.173666,
175.200000,77047890.111493,
175.210000,77124976.098816,
175.220000,77202139.212699,
175.230000,77279379.530282,
175.240000,77356697.128778,
175.250000,77434092.085480,
175.260000,77511564.477756,
175.270000,77589114.383048,
175.280000,77666741.878878,
175.290000,77744447.042841,
175.300000,77822229.952610,
175.310000,77900090.685935,
175.320000,77978029.320642,
175.330000,78056045.934633,
175.340000,78134140.605888,
175.350000,78212313.412462,
175.360000,78290564.432489,
175.370000,78368893.744177,
175.380000,78447301.425813,
175.390000,78525787.555762,
175.400000,78604352.212463,
175.410000,78682995.474434,
175.420000,78761717.420271,
175.430000,78840518.128645,
175.440000,78919397.678305,
175.450000,78998356.148079,
175.460000,79077393.616871,
175.470000,79156510.163662,
175.480000,79235705.867511,
175.490000,79314980.807557,
175.500000,79394335.063012,
175.510000,79473768.713170,
175.520000,79553281.837400,
175.530000,79632874.515150,
175.540000,79712546.825947,
175.550000,79792298.849394,
175.560000,79872130.665172,
175.570000,79952042.353043,
175.580000,80032033.992844,
175.590000,80112105.664492,
175.600000,80192257.447981,
175.610000,80272489.423385,
175.620000,80352801.670854,
175.630000,80433194.270619,
175.640000,80513667.302989,
175.650000,80594220.848351,
175.660000,80674854.987170,
175.670000,80755569.799991,
175.680000,80836365.367438,
175.690000,80917241.770212,
175.700000,80998199.089095,
175.710000,81079237.404947,
175.720000,81160356.798707,
175.730000,81241557.351394,
175.740000,81322839.144104,
175.750000,81404202.258015,
175.760000,81485646.774383,
175.770000,81567172.774542,
175.780000,81648780.339908,
175.790000,81730469.551975,
175.800000,81812240.492317,
175.810000,81894093.242587,
175.820000,81976027.884518,
175.830000,82058044.499923,
175.840000,82140143.170695,
175.850000,82222323.978805,
175.860000,82304587.006308,
175.870000,82386932.335334,
175.880000,82469360.048096,
175.890000,82551870.226888,
175.900000,82634462.954081,
175.910000,82717138.312128,
175.920000,82799896.383563,
175.930000,82882737.250999,
175.940000,82965660.997130,
175.950000,83048667.704731,
175.960000,83131757.456657,
175.970000,83214930.335843,
175.980000,83298186.425306,
175.990000,83381525.808143,
176.000000,83464948.567531,
176.010000,83548454.786729,
176.020000,83632044.549077,
176.030000,83715717.937995,
176.040000,83799475.036986,
176.050000,83883315.929631,
176.060000,83967240.699595,
176.070000,84051249.430622,
176.080000,84135342.206539,
176.090000,84219519.111255,
176.100000,84303780.228757,
176.110000,84388125.643118,
176.120000,84472555.438488,
176.130000,84557069.699102,
176.140000,84641668.509275,
176.150000,84726351.953405,
176.160000,84811120.115970,
176.170000,84895973.082189,
176.180000,84980910.944117,
176.190000,85065933.788747,
176.200000,85151041.701124,
176.210000,85236234.766380,
176.220000,85321513.069732,
176.230000,85406876.696478,
176.240000,85492325.732006,
176.250000,85577860.261785,
176.260000,85663480.371371,
176.270000,85749186.146404,
176.280000,85834977.672609,
176.290000,85920855.035798,
176.300000,86006818.321865,
176.310000,86092867.616793,
176.320000,86179003.006647,
176.330000,86265224.577580,
176.340000,86351532.415830,
176.350000,86437926.607719,
176.360000,86524407.239657,
176.370000,86610974.398138,
176.380000,86697628.169743,
176.390000,86784368.641138,
176.400000,86871195.899076,
176.410000,86958110.030394,
176.420000,87045111.122019,
176.430000,87132199.260959,
176.440000,87219374.534313,
176.450000,87306637.029264,
176.460000,87393986.833081,
176.470000,87481424.033121,
176.480000,87568948.716827,
176.490000,87656560.971728,
176.500000,87744260.885440,
176.510000,87832048.545666,
176.520000,87919924.040197,
176.530000,88007887.456909,
176.540000,88095938.883765,
176.550000,88184078.408817,
176.560000,88272306.120202,
176.570000,88360622.106146,
176.580000,88449026.454961,
176.590000,88537519.255047,
176.600000,88626100.594891,
176.610000,88714770.563069,
176.620000,88803529.248241,
176.630000,88892376.739160,
176.640000,88981313.124661,
176.650000,89070338.493672,
176.660000,89159452.935204,
176.670000,89248656.538360,
176.680000,89337949.392330,
176.690000,89427331.586389,
176.700000,89516803.209905,
